"CustomerID","OrderID","OrderAmount","OrderDate"
200,552558,2563.4759388871,"12/01/15"
200,519876,4303.5031392357,"05/23/16"
200,419532,1044.11434278483,"08/23/14"
200,808669,2614.63046937817,"02/14/22"
200,310387,3922.23562649621,"02/02/21"
200,919564,1086.89091514543,"08/20/17"
201,905855,2477.62923325025,"01/29/21"
201,996972,357.160379488665,"06/10/23"
201,275993,2355.74132836065,"11/29/20"
201,953349,1824.23568830033,"07/27/14"
201,310047,345.859216567873,"01/19/19"
202,607656,330.586059354093,"04/14/23"
202,791257,758.723794110795,"03/11/16"
203,835053,3086.57886592442,"04/30/18"
203,411741,2220.91561318014,"05/20/22"
203,710224,4934.76929692342,"06/10/14"
204,720343,4661.89323659166,"08/21/17"
204,907827,2781.79324616195,"05/29/22"
204,358072,4798.47217863301,"12/20/18"
204,445876,2941.16492263385,"08/31/20"
204,441701,4765.50519367412,"02/05/16"
205,280775,857.152066953543,"11/21/20"
205,571678,1852.9983401392,"12/22/17"
206,646774,2025.25574446398,"08/28/23"
206,813076,2897.18428776593,"12/01/19"
206,836854,3991.4934920542,"05/29/16"
207,593896,169.563508911446,"04/22/14"
207,373326,2717.28451106492,"01/18/17"
207,555229,3495.25366402136,"08/15/21"
207,126128,1144.39638463829,"05/21/18"
207,777236,4783.6314211583,"05/25/23"
208,632125,2541.83183864176,"09/18/19"
208,872291,2764.55664491956,"08/05/16"
208,726701,1547.56797793745,"06/12/22"
209,250862,241.827152042499,"04/02/20"
209,717736,3930.72114705076,"06/24/18"
210,176208,3777.93243804622,"11/28/15"
210,773289,1378.16130521424,"07/25/23"
210,331226,1008.50336683287,"06/03/14"
211,982608,2889.1116693342,"04/14/18"
211,356427,2305.53830755665,"07/22/14"
211,298110,3618.26947282231,"10/08/23"
211,514627,553.002633481626,"03/07/21"
211,686789,1386.1765387129,"04/28/17"
212,750971,3481.60327664184,"06/03/18"
212,302918,4836.44888239093,"06/06/17"
212,442424,4456.1597315437,"06/14/14"
213,345847,780.948060244461,"03/24/14"
213,974168,334.777952775335,"01/07/22"
214,393313,2279.09260660585,"11/19/14"
214,653949,3241.02180241324,"03/09/19"
214,954032,1283.84625453524,"08/26/16"
215,922450,1133.75246403776,"03/13/20"
215,397515,3467.23098269652,"04/06/21"
215,514021,4234.6830319257,"11/01/14"
216,610283,2469.39426887281,"11/23/18"
216,612656,3139.15075990949,"03/20/14"
216,629783,4400.69167625646,"03/09/17"
217,820602,2594.76352331584,"06/26/18"
217,784308,2015.4953915217,"11/18/19"
217,693411,4370.77082602579,"06/22/15"
217,670850,4020.67415548517,"09/13/22"
217,975512,1586.08640308218,"03/04/16"
218,723756,1862.41024999303,"10/30/23"
218,113731,1632.88756786868,"09/04/22"
219,177994,4344.54106431158,"07/12/19"
219,495797,1590.06371625929,"11/26/23"
219,544854,4324.8359742775,"03/12/20"
219,848987,2286.99916393415,"08/18/17"
219,425188,3495.30912320146,"03/05/18"
220,361176,3783.81100157597,"10/24/16"
221,126505,3195.43984980026,"09/03/17"
221,929601,2278.67552377813,"01/08/14"
221,926954,2301.41397648162,"09/17/20"
222,607800,2814.49948737839,"03/31/18"
223,281413,4058.99090773419,"06/27/22"
223,900981,3179.19409244085,"07/24/15"
223,840686,3255.14898963205,"05/15/17"
224,168369,3230.91880766909,"03/24/22"
224,737300,4344.30017345824,"01/22/20"
224,800146,1534.0099785703,"05/09/19"
225,904748,2389.57888043676,"07/15/21"
225,196058,4562.25847738105,"07/14/18"
225,637691,4353.19800028594,"07/04/17"
226,765727,2279.71286076859,"09/05/23"
226,264404,754.317742487672,"12/28/22"
227,445992,4668.50589400518,"12/27/19"
227,325461,3231.62845027406,"11/21/14"
227,708434,2240.11330745067,"06/09/16"
227,672285,1391.40224953421,"07/14/21"
228,418174,1804.13377493955,"04/20/20"
229,652226,3285.9171155837,"03/08/19"
229,360710,3862.59418180519,"09/12/22"
229,467658,2251.74023794377,"10/11/18"
229,757346,1142.05500390558,"03/02/14"
229,505377,4149.31252684272,"04/29/21"
230,201489,1627.09929160778,"02/14/22"
230,837781,4664.24706372373,"07/29/16"
230,513166,4865.58435468371,"02/06/21"
230,944464,4907.11982504688,"01/20/19"
230,914468,1840.89147376092,"04/02/17"
230,695644,3772.77326468332,"10/28/20"
231,109472,158.398116593386,"08/01/21"
231,288674,4361.50983577301,"08/11/14"
232,128477,2164.37432000349,"08/06/14"
232,793464,4397.89029154521,"08/12/22"
232,168359,2286.13135664013,"04/09/17"
233,339646,3196.21278030974,"01/20/14"
233,936188,2777.73416902434,"10/25/23"
233,291758,3450.56218436039,"01/27/15"
234,281062,2980.21240192126,"01/29/16"
235,627608,3022.0978377342,"03/06/15"
235,284535,4836.1387009202,"11/20/16"
235,380092,3702.61973869782,"08/12/23"
236,166617,736.299365747617,"03/22/22"
236,831672,3820.27100031928,"02/21/16"
236,610874,4817.38966091958,"04/13/14"
236,844265,2612.8932759322,"06/26/17"
236,268600,617.68669269976,"01/11/19"
237,584353,375.448136753405,"08/26/14"
237,985540,2536.42305559798,"04/11/23"
237,579767,1502.06170804574,"08/17/17"
238,964360,915.867380542624,"03/05/20"
238,366285,3895.40320755439,"01/20/15"
239,946334,4613.60501288613,"11/28/16"
239,150711,2553.03570843626,"11/15/22"
239,804463,1119.71956952223,"05/21/20"
239,349402,3265.04667581289,"01/26/14"
239,344942,868.126100393033,"08/17/15"
240,951426,910.558745429206,"03/31/19"
240,641770,1532.019888023,"04/02/20"
240,699142,4540.07392702465,"02/12/18"
241,675648,607.027811868265,"10/23/18"
241,394478,1107.54528972677,"03/23/23"
241,777758,926.872248151325,"04/18/14"
241,380195,2773.77645834631,"04/22/19"
241,689428,4734.00403136102,"10/05/17"
242,683247,2172.42336433363,"08/03/15"
242,822496,625.389731621588,"08/20/18"
242,710610,738.570122544446,"11/03/22"
243,360529,710.613809626711,"05/01/16"
243,858673,2732.65080097339,"05/15/15"
243,625332,1169.68524787641,"11/03/14"
244,596712,2181.43837346851,"07/28/22"
244,942288,901.719400277554,"09/15/17"
245,880498,4299.77500408859,"07/05/18"
245,189743,2296.8977055707,"10/14/22"
246,430825,4708.43627271375,"12/30/19"
246,948964,4386.24388331717,"06/30/22"
246,644392,3158.15575822371,"02/18/21"
246,956035,429.694603315421,"03/29/15"
246,851624,1430.01123495266,"01/20/14"
246,273084,3202.57550698928,"02/16/18"
246,561261,1812.66172573005,"02/26/16"
247,530000,4132.71751478998,"08/17/16"
247,821615,4683.58163979782,"05/26/14"
248,524190,969.02167213274,"04/03/14"
248,988943,4996.81647231378,"03/24/22"
248,123525,476.298853004997,"08/14/17"
248,666134,3348.01295940986,"03/20/20"
248,600827,1260.30816873528,"05/31/18"
248,915915,3873.10401943356,"12/28/21"
248,306724,765.154680189515,"10/11/19"
249,710777,1953.74647510977,"11/08/18"
249,177597,553.389916396924,"06/09/20"
249,178209,4908.77833778227,"11/13/23"
250,101468,803.7447525372,"06/06/15"
250,172255,3664.63768218283,"06/06/14"
251,497111,952.422158926359,"07/22/14"
251,667256,3788.95262794778,"12/07/16"
252,696093,4308.76851169117,"12/09/17"
252,285541,4002.31454083657,"04/28/14"
253,359425,2145.17641482232,"06/04/18"
253,207092,3171.17554514439,"12/31/19"
253,400589,3254.22705099223,"11/27/16"
253,292180,1258.7270699696,"04/30/21"
253,447761,1791.79630507956,"07/18/20"
253,741404,1668.07895412822,"09/21/22"
254,252324,1782.55116891541,"07/04/22"
254,341535,804.993161409923,"05/29/18"
254,418166,4732.92481674155,"06/16/19"
255,386674,4402.09407424833,"03/17/19"
255,730368,1241.79292554449,"08/25/17"
255,760246,1976.2247687825,"11/11/14"
256,791150,4348.35687386194,"09/29/16"
256,438592,2752.06725072577,"06/28/20"
257,381504,2452.89922478325,"10/10/20"
257,296544,740.295889024986,"02/21/16"
258,367688,2512.59853863612,"03/16/16"
258,860649,500.230847845134,"05/25/22"
258,940125,1304.51107641062,"12/10/18"
259,481382,832.237666739642,"07/08/14"
259,116984,3152.47481649857,"05/04/18"
260,883077,1972.06402430418,"11/29/23"
260,755337,4924.42189224295,"09/09/21"
260,733669,1857.90323390424,"10/24/19"
260,158047,2970.4611316547,"11/20/15"
260,561122,2206.23888174146,"05/11/17"
261,907040,3399.75667166602,"09/10/21"
261,446140,4473.09856036486,"12/24/20"
261,157676,2594.87403125675,"06/30/15"
262,886460,1271.0886330366,"12/16/14"
262,248469,303.643256534067,"04/20/20"
262,145406,1248.19282168758,"12/05/15"
263,632249,4903.27991830085,"03/20/17"
263,289773,3735.91001421083,"01/03/22"
263,181199,319.816732375813,"11/17/20"
264,923578,4741.04938643114,"10/03/20"
264,561823,281.855267815281,"10/18/23"
264,543931,4497.90839995821,"10/25/17"
265,921462,4265.65039995668,"06/19/14"
265,477224,4710.29371072407,"08/29/23"
265,236260,344.314717355905,"01/24/18"
265,129680,1947.33778859785,"10/22/19"
265,464446,2921.38310849932,"06/22/15"
265,660733,2058.32421022019,"11/19/20"
265,933650,4805.79719564844,"11/15/22"
265,763582,2562.88756654414,"10/13/16"
266,734388,1774.20541171043,"12/10/17"
266,921939,2755.87496255066,"07/12/20"
266,487932,3597.16066751587,"06/19/18"
267,961864,831.970017509517,"04/29/18"
267,373120,2728.9754811279,"01/07/16"
268,632245,1404.53435734417,"11/28/21"
268,498008,4038.09791419878,"05/13/19"
268,938018,3149.28459746273,"04/04/15"
268,503923,2559.16070202007,"09/09/23"
269,165867,1554.78880391341,"01/11/20"
269,697993,4295.15274777384,"02/21/16"
270,510609,3514.09859318348,"12/16/14"
271,784547,3008.51874663006,"10/21/16"
271,775899,1516.76992025193,"05/10/17"
271,586626,888.21543807698,"09/07/22"
271,755313,2321.0105576996,"04/12/20"
271,737684,618.402949336715,"12/04/21"
271,256080,486.75628968822,"03/25/15"
271,189876,4687.19890359988,"07/11/23"
272,369670,1770.73616096617,"05/23/20"
272,299121,2502.53119810816,"08/26/23"
272,552333,371.621645812046,"10/14/16"
272,957617,2980.72139198459,"10/05/21"
272,179888,4597.08599722275,"10/19/17"
273,368116,620.70293348274,"06/18/20"
273,564271,927.410517898473,"05/25/22"
273,464765,1604.72994246522,"07/04/23"
273,112879,3478.95702111283,"02/15/14"
273,583042,2766.1322573034,"09/01/17"
273,953415,501.852631920119,"11/12/15"
273,758210,2291.78350563774,"09/26/18"
273,898385,1710.9246250168,"09/11/21"
274,760284,1264.04407138207,"10/16/20"
274,192115,3901.73881949366,"08/01/21"
274,572032,3641.5665124529,"06/27/18"
275,660309,999.464159662971,"01/22/17"
275,608670,3641.14951492498,"11/12/16"
275,673399,1026.02973385876,"02/22/22"
276,265912,1675.51174330787,"08/21/20"
276,731121,723.401945991353,"05/04/22"
277,618196,639.36142488718,"12/29/14"
277,473994,4997.3573371924,"04/11/19"
278,225604,3805.91947520344,"08/03/15"
278,576785,1055.484013853,"11/24/23"
278,103435,188.34214389867,"05/16/18"
278,260014,3227.91531914058,"11/15/22"
278,812917,4672.64529354019,"08/07/21"
279,963460,3807.04191940858,"03/30/19"
279,246429,2610.07676299368,"10/08/18"
279,401173,2077.7668868225,"02/10/14"
280,801517,2576.23297436535,"08/29/15"
280,272106,259.106781289567,"11/29/18"
280,911028,3753.57882935046,"05/17/14"
280,158382,766.67554871505,"07/02/21"
280,707317,2518.0519905571,"09/23/19"
281,878760,1103.12532435499,"09/17/14"
281,580674,374.039115628306,"07/01/16"
281,493145,1582.8535963509,"01/22/22"
281,189031,3166.62185541364,"12/18/19"
282,773166,3008.13243752707,"07/16/18"
282,773616,2545.63242472727,"08/01/22"
283,257541,3935.4538038318,"01/17/20"
283,241002,3229.49591698999,"07/22/18"
283,660151,1292.86882215051,"12/30/23"
284,473410,3859.66796982659,"08/07/14"
284,752329,1366.9305918372,"04/04/23"
284,333169,1646.21202477124,"05/14/19"
284,644475,350.999052381135,"05/19/16"
285,924624,1412.91947552355,"06/07/15"
285,851943,1896.10081815821,"12/01/20"
286,246161,4783.92554470209,"03/12/21"
286,498825,3925.34216597053,"11/01/14"
286,537359,2565.57791855159,"01/16/20"
286,601477,4565.5748994604,"08/23/16"
286,719330,2555.6973841417,"08/01/19"
287,593244,1156.01300198407,"10/18/15"
287,633793,2766.21740961919,"03/02/14"
287,233177,2551.42354152308,"09/09/20"
288,950712,2372.66814090444,"01/03/20"
288,741142,1507.10734913973,"08/25/23"
289,662080,4425.83349712462,"12/03/14"
289,487410,4272.53214229984,"01/20/15"
289,609698,1033.82262793425,"02/19/19"
290,758653,3387.23794630934,"03/20/22"
290,603150,421.567832071306,"01/29/21"
290,509824,4194.14710026417,"02/18/14"
290,903051,3298.3678065084,"04/07/18"
290,318980,3147.48999540788,"06/14/16"
290,544256,4234.03459535839,"06/25/20"
290,609163,2751.89845227936,"03/15/19"
290,739724,2857.01157222344,"12/23/17"
291,386305,1584.43132266141,"01/30/16"
291,230466,4825.71767988311,"06/07/22"
292,135757,3650.33375487821,"11/11/23"
292,682933,3936.3257098621,"11/01/22"
292,219815,206.330466850154,"10/06/20"
292,463170,3911.75609306783,"10/11/21"
292,267973,2871.45728596541,"01/08/16"
293,413651,3669.27018776725,"11/02/19"
293,307580,1459.86174402172,"07/02/22"
294,654636,2774.17343091923,"04/20/17"
294,309720,2188.85881527679,"11/21/23"
294,945191,1047.36224469906,"07/25/16"
294,362512,1645.54031716755,"08/23/19"
294,660139,4370.2938546112,"07/07/21"
295,783725,3749.27858498662,"11/26/18"
295,201735,2130.72683014482,"12/24/15"
295,180771,4511.52997391501,"01/09/21"
295,199083,1312.56860804242,"02/23/20"
296,396412,4902.0267696644,"07/19/14"
296,388480,1414.42675871932,"05/18/15"
297,964609,4730.58376181762,"09/17/18"
297,211030,1124.38483102624,"12/01/22"
298,587707,4023.93317109477,"06/22/23"
298,281902,904.925202334048,"03/28/19"
298,346222,394.53192478414,"02/16/20"
298,802121,3353.65991753125,"12/12/16"
298,375478,4684.0628115184,"07/06/18"
299,476460,2697.25646214067,"06/06/17"
299,138744,3263.41977647406,"01/10/14"
299,710278,3691.0995191311,"04/26/19"
300,278157,788.485785232107,"06/04/19"
300,443243,1461.66651734,"05/11/21"
300,711709,4260.31441997512,"11/28/23"
300,281383,2258.95525888996,"03/23/17"
301,836786,2661.27632493125,"10/17/20"
301,763431,1641.47940372893,"05/28/17"
302,646894,1075.86879822563,"10/22/20"
302,872783,1989.20725730918,"09/27/14"
302,671224,3702.73095990329,"05/13/16"
302,661669,4943.0157769357,"02/20/23"
302,914506,772.786538193862,"01/24/19"
303,158453,3700.33287564119,"03/29/16"
303,919593,4420.01321095951,"04/23/17"
303,338411,470.113018868847,"04/21/20"
303,919781,2854.50929375517,"03/14/23"
304,224693,203.080822056296,"06/04/21"
304,885786,3318.3946323334,"02/27/19"
304,994285,3016.85652140987,"09/15/22"
304,663889,4997.39268159264,"06/06/17"
304,364053,2472.64438280344,"04/24/23"
304,636350,1512.00616213136,"11/14/16"
305,386629,3457.48712347234,"02/17/21"
305,992016,1399.61976026311,"08/27/17"
306,937946,4738.33300661386,"12/01/23"
306,957759,4137.09226996085,"04/16/20"
306,352773,4002.61367073527,"07/07/19"
307,405745,1862.96812557145,"06/09/23"
307,316383,149.230207168675,"07/17/20"
307,169893,650.691068228477,"06/26/16"
308,850406,2113.0003382804,"09/18/20"
308,832288,2004.50627828766,"10/15/23"
308,520628,740.108469631063,"10/21/18"
309,477721,4221.42581380046,"12/01/16"
309,431080,515.354156689033,"05/24/17"
309,137310,1505.15770003363,"11/05/19"
310,341482,2591.54727300933,"07/17/21"
311,354657,4802.9405535448,"08/14/18"
311,666694,426.6331661342,"02/13/21"
311,210160,3675.87550671104,"06/01/17"
311,580891,4192.69589477844,"10/24/19"
312,865893,144.581088275802,"03/04/20"
312,592134,4353.03654581044,"05/11/17"
312,836618,4452.53376290638,"09/12/16"
313,290043,2643.20629853492,"12/10/19"
313,165480,521.968941481232,"08/03/21"
314,539628,2470.19777871449,"03/15/21"
314,829024,141.628335175327,"04/15/18"
314,184433,226.890744222477,"06/08/23"
314,338366,1894.80329241196,"09/30/22"
315,288929,2926.98700438971,"11/12/22"
315,341540,1030.67055452876,"08/26/16"
315,715429,3515.36376827789,"10/31/19"
316,763779,3220.42517499333,"06/08/22"
317,363246,4381.59398305742,"04/19/20"
317,578409,3378.85536212077,"01/10/15"
317,733389,1764.49383054998,"11/18/23"
317,208684,340.827112691367,"03/01/19"
317,719225,1324.44927151141,"12/25/14"
317,309272,2324.39828193451,"07/11/16"
317,738103,3506.08709813426,"05/17/22"
318,297008,2287.13743920664,"09/09/15"
318,758772,3022.32863849306,"05/26/20"
318,364019,1140.15982489902,"12/14/22"
318,595288,2664.10262157122,"12/19/18"
318,309097,1366.12397456481,"02/28/17"
318,901123,4689.19406854711,"06/27/21"
319,274469,2699.07867960349,"10/16/21"
319,907784,1078.38171639917,"09/03/17"
319,860956,2171.24259068315,"02/18/22"
320,239565,941.223155711763,"10/28/20"
320,382533,3495.1042957136,"12/23/17"
321,547628,2670.89430275955,"04/11/22"
321,564535,2336.42585459088,"08/02/14"
321,400318,2978.11235602033,"10/30/19"
321,947848,2094.676218957,"06/15/18"
321,921633,3806.14466824381,"05/07/17"
322,812494,4471.96578613672,"10/30/14"
322,242321,534.98900808554,"05/02/22"
322,120369,2246.30680211661,"03/30/15"
323,741629,761.394581751046,"08/06/14"
323,246826,2842.61543604874,"03/02/20"
324,947959,456.941957971479,"10/29/20"
324,196651,3747.76662240401,"06/29/19"
324,635633,3984.19360696195,"07/10/23"
325,539756,3076.61159415199,"06/13/15"
325,996716,1340.68570051289,"03/23/23"
325,615609,312.823450454624,"06/20/22"
326,236016,179.010767223853,"10/29/15"
326,523206,1557.22732710375,"07/16/17"
326,461756,2763.07370005677,"07/23/21"
327,964631,3752.44892179354,"02/17/22"
327,313299,1213.31762137682,"06/08/23"
327,771253,2350.79544984683,"07/14/21"
328,752168,1237.18503154421,"10/07/19"
328,786229,1169.53867402932,"11/14/15"
328,444937,4299.44223881983,"09/27/21"
328,392552,854.419869465869,"07/18/20"
329,868164,272.269261037657,"08/13/23"
329,612191,539.295933054827,"09/21/15"
329,962781,184.71141934048,"06/16/17"
329,632860,4811.56424211744,"06/30/19"
329,670141,2423.10017162711,"07/12/22"
329,958811,1195.65248678599,"08/04/16"
330,822321,4453.81311376998,"10/12/15"
330,157175,4698.393438011,"12/18/16"
330,905408,3844.83283054004,"04/18/19"
331,315432,462.967045331194,"04/09/23"
331,771502,4998.78266080232,"08/19/17"
331,433636,1508.27241584286,"09/15/19"
331,176693,2639.761739903,"02/13/21"
332,312854,4584.31897607532,"08/31/19"
332,604840,1505.54856367128,"02/12/15"
332,880080,3031.11874969879,"04/06/18"
332,184667,903.911582500142,"09/11/16"
332,230334,4865.36022860494,"07/08/14"
333,294243,3216.91760975373,"11/03/16"
333,873589,3056.68063987921,"06/17/19"
333,690642,1507.56270489763,"09/29/14"
334,516512,2461.31081883889,"05/06/14"
334,975584,3034.52716431085,"06/11/17"
334,646707,4386.26066009598,"03/28/16"
335,259413,712.287173811688,"11/06/21"
335,554988,1652.87376771087,"08/15/18"
335,538863,1372.99263923869,"05/25/20"
335,198843,4811.89606704679,"12/11/16"
336,155612,2222.92956831424,"09/06/22"
336,663998,4108.71042477657,"12/28/20"
336,737384,2188.95964055444,"01/07/21"
337,193476,368.099456684836,"02/01/17"
337,401411,4669.26937017717,"07/17/22"
337,649656,3028.30463556906,"08/21/21"
337,535157,2462.9036286529,"10/23/16"
337,357481,4667.4325889252,"11/22/14"
338,390507,4814.75979376216,"05/16/14"
338,657639,4664.56759482195,"01/14/16"
338,712236,1999.36066349205,"01/05/18"
339,119731,2969.46042241359,"06/28/23"
339,285169,918.055877268899,"08/23/17"
339,365033,3751.68328224496,"09/17/14"
339,306749,4556.27395377949,"05/21/22"
339,187154,4203.5093846902,"03/06/20"
339,319894,2299.37169169481,"10/11/19"
339,675932,2066.13765769827,"12/29/16"
339,520547,1211.11722526253,"11/03/15"
340,224746,3703.84410283291,"07/25/17"
340,664376,4556.97480576351,"01/18/23"
341,708278,3604.17020637476,"07/20/22"
342,840126,3138.0065340393,"02/02/21"
342,680277,1710.16126345123,"08/01/19"
342,104922,2229.9229267507,"09/30/20"
342,905983,2479.59059675741,"10/17/16"
343,446249,123.933883499235,"10/19/19"
343,692141,1113.67218956921,"08/23/22"
344,884403,1979.48021593573,"07/02/17"
344,266305,2468.67095896272,"05/27/21"
345,954727,285.14408231883,"02/20/19"
345,354174,3837.95472149775,"04/14/17"
346,336436,441.484413977586,"02/03/21"
346,581247,1082.76683198154,"03/31/18"
347,587335,584.479379046992,"12/08/14"
348,775331,3280.85442767128,"11/12/15"
348,411372,3637.71742006306,"08/30/23"
348,352313,1670.75979936853,"09/24/19"
348,161260,2606.79399216809,"08/12/14"
348,496562,361.947691763609,"08/24/16"
348,680464,2428.33724351088,"06/02/20"
348,617561,2889.7396963454,"02/27/21"
349,484083,454.708051495121,"11/18/16"
349,465088,3840.14506878668,"04/23/17"
350,402138,3418.77336304473,"01/16/19"
350,526941,4784.30228824775,"09/27/18"
350,486354,1663.31525637676,"04/25/23"
350,488026,4672.08050002411,"09/10/22"
351,449454,1074.75592099569,"05/23/17"
351,633037,2927.61382160594,"04/25/22"
351,313933,2125.37805336884,"10/17/16"
351,248395,2236.63017318104,"12/24/23"
351,688510,1957.12858257318,"01/26/18"
352,753080,4191.28819775537,"11/07/22"
352,122369,2415.62167991489,"09/13/23"
352,119510,297.378402996504,"09/25/20"
352,724135,871.120758414561,"05/07/18"
352,367439,4287.63322636354,"09/08/15"
352,963548,1279.49166975118,"10/14/16"
353,354289,4566.72674758896,"12/01/18"
354,317220,3857.16494605785,"02/23/15"
354,343768,1997.19804336408,"02/13/18"
354,792494,2714.41672441254,"06/16/17"
354,967190,1282.09724658634,"02/12/19"
354,917060,1327.36643907384,"06/26/21"
355,817723,459.198508757227,"03/09/19"
355,697823,3763.49394036839,"03/08/18"
355,758981,3726.08722077524,"03/25/17"
356,874560,114.267417385565,"12/17/21"
356,712082,3366.87339144264,"04/16/19"
356,566441,1371.05872012908,"10/15/23"
356,732829,2975.1627484385,"07/06/17"
357,318431,188.1418447047,"10/12/23"
357,761809,4669.97569265814,"01/05/16"
357,109304,3472.27270509791,"05/19/22"
357,506879,199.67130122267,"06/29/19"
358,762806,1436.69007422924,"08/26/15"
358,840957,686.759263652606,"01/19/17"
358,812992,2330.10873206057,"10/30/20"
358,116365,4508.10119792434,"01/10/21"
358,871769,2354.57419769629,"01/30/19"
359,364546,2656.54180637548,"05/25/14"
359,375419,195.286666255778,"12/15/17"
360,787318,1363.27328271435,"05/30/21"
360,462355,2220.55870037015,"03/05/16"
360,330395,1558.62591695562,"07/07/23"
360,305463,2991.62428904006,"08/16/15"
361,965630,1847.94352961364,"04/29/15"
361,949726,1668.53969092892,"12/23/21"
361,975729,3305.72689219938,"09/12/23"
362,945075,1632.43146932316,"02/01/22"
362,977702,238.137568191389,"06/11/21"
362,598953,2687.43250011862,"08/04/15"
362,972700,2137.9769060578,"06/18/16"
362,609085,1139.01976197657,"03/23/23"
363,341382,3493.60672038015,"02/16/22"
363,616187,655.02179001696,"02/19/19"
363,853772,700.158942566456,"10/26/21"
363,531915,3942.97109327739,"10/11/14"
363,900178,2109.11655503454,"03/30/17"
363,363389,3851.6964498554,"05/02/18"
363,389776,2445.63843078973,"01/04/20"
363,332298,3786.44237209164,"11/13/23"
364,265640,4922.18253074856,"08/16/18"
364,829992,718.789015664388,"03/21/17"
365,621998,3793.68719359401,"05/25/20"
365,379301,2577.71615140808,"08/31/22"
365,690176,1600.3600103622,"02/02/21"
365,580338,609.400941970709,"09/21/19"
365,989566,1474.58632709146,"07/31/15"
365,772225,1424.70809342836,"03/13/17"
365,127213,2591.78441569051,"07/17/18"
365,497693,2362.85175965389,"02/28/14"
366,235090,3584.4969033749,"04/22/20"
366,994586,3158.54115719173,"02/18/16"
367,913177,574.411781837371,"07/05/15"
368,688843,760.261599141446,"11/23/16"
369,489913,4581.17815363008,"06/15/21"
369,168122,2483.38467412727,"08/04/19"
370,845742,4668.97549404902,"11/28/15"
370,277265,3698.11894601723,"11/27/23"
370,947790,764.032680447695,"05/02/21"
370,482601,505.417687086651,"08/02/22"
371,177271,4522.41602492902,"11/08/17"
371,490166,1409.32848788176,"02/11/23"
372,484784,4694.7526153589,"12/20/15"
373,771223,2174.45433401885,"10/16/16"
373,241519,458.398296443591,"06/17/20"
373,833307,1494.97003156693,"02/04/23"
373,775002,1758.91473444155,"11/15/21"
373,298715,799.838141385725,"10/03/15"
373,446997,4357.12536950732,"07/17/14"
374,899717,374.411313801101,"07/11/18"
374,646982,4327.57680955021,"08/10/14"
374,361401,928.711826956472,"01/11/16"
374,891043,4281.63909433101,"05/01/21"
374,245152,4182.72747099323,"05/04/17"
375,512106,1033.02613052206,"09/05/23"
375,235797,2103.08578462875,"12/26/16"
375,585077,4048.86672906459,"08/10/21"
375,735861,490.304245340072,"09/19/22"
375,125457,2294.97311618781,"02/28/18"
376,967152,1577.13531341227,"11/12/14"
376,417499,3841.65502873127,"05/08/16"
376,813280,3069.4677764868,"07/07/22"
376,100037,347.232296038606,"07/24/20"
376,403564,788.445147998035,"03/28/19"
377,693975,4228.07412349432,"04/15/15"
377,982756,4813.13788430519,"05/23/16"
377,285221,620.037094614195,"07/25/17"
377,553400,3249.60509529334,"05/10/22"
378,554472,732.278403558182,"09/04/19"
378,704091,1535.3334966753,"02/08/18"
379,263377,3967.52420791781,"12/30/18"
379,992081,842.142349762031,"04/20/22"
379,953161,2680.31521868997,"11/06/19"
380,727915,2707.22543729626,"02/22/16"
380,866552,2073.08892044459,"01/02/23"
380,443822,433.25013656686,"01/12/22"
380,897210,3739.87325468188,"11/11/14"
381,834665,3939.56108424013,"08/24/19"
381,583075,1415.65037336773,"05/09/17"
382,378910,2181.65981256681,"08/03/21"
382,148458,1412.09414156018,"09/01/14"
382,601608,3135.88430141543,"02/14/18"
382,527562,3908.92931900275,"01/07/15"
383,345840,4734.29611334146,"06/05/20"
384,763440,3685.23003405866,"01/09/21"
384,507124,2516.91271582733,"01/06/18"
385,246903,2683.82338864773,"12/28/20"
385,948883,1329.83731094875,"07/02/22"
385,464550,537.188623480469,"04/23/17"
386,834750,564.220682418786,"09/30/16"
386,275183,218.609617670396,"09/23/14"
386,618534,3284.33321634262,"08/01/17"
386,267932,997.530684398634,"03/20/22"
387,131568,3484.01503069452,"09/28/23"
387,710326,2398.29622866322,"06/04/19"
387,229789,1881.69610103131,"08/10/17"
388,767958,1843.38632632287,"12/14/18"
388,192416,4143.16089074095,"01/26/22"
388,736436,3470.75944813109,"12/20/20"
388,895818,1593.3284727069,"07/28/21"
389,887506,2816.07345865497,"01/04/16"
390,477332,2215.13504930454,"08/04/17"
390,883930,212.930733192376,"04/23/18"
391,541209,3899.12645644099,"07/12/15"
391,196496,757.591888999116,"02/17/20"
391,413760,1764.33704035907,"08/10/17"
391,890914,4227.61953570978,"07/07/19"
391,566152,1354.50374800141,"02/20/14"
392,104695,2536.48015461515,"07/17/21"
392,638606,1524.53930734126,"08/05/17"
392,483426,2083.05878421293,"08/10/19"
392,570076,1670.38579851218,"04/01/14"
393,391813,4199.43903080152,"08/21/17"
393,759510,4181.73045448532,"11/20/18"
394,516460,4283.9433682735,"09/15/16"
394,223351,162.550589937697,"06/03/19"
394,940268,2289.02367402582,"09/14/15"
394,929297,365.637546609366,"09/16/17"
394,685136,2253.38033435637,"03/07/21"
395,528734,2046.72733543494,"07/10/17"
395,863580,934.269845414636,"04/02/21"
396,420974,2760.10284856795,"06/22/16"
396,657985,4860.43014834028,"09/05/23"
396,597784,735.936532040795,"09/14/17"
397,159155,1199.40896092258,"04/26/16"
